node	revenueYear
3707	802.690000000002
3708	368.67
3709	257.69
3710	1861.95000000001
3711	287.37
3712	769.99
3713	655.67
3714	336.7
3715	344.05
3716	193.35
3717	634.7
3718	554.6
3719	669.22
3720	59.45
3721	238.35
3722	88.81
3723	313.69
3724	267.43
3725	255.8
3726	175.58
3727	196.92
3728	850.320000000001
3729	685.22
3730	1071.2
3731	147.55
3732	830.19
3733	823.490000000002
3734	119.36
3735	580
3736	175.95
3737	243.79
3738	592.1
3739	486.04
3740	1315.07
3741	1007.55
3742	468.02
3743	143.15
3744	676.94
3745	382
3746	1456.87
3747	698.099999999998
3748	1024.62
3749	113.17
3750	461.41
3751	563.45
3752	130.74
3753	652.21
3754	543.61
3755	338.8
3756	1466.52
3757	119.15
3758	117.25
3759	596.48
3760	103.82
3761	1026.77
3762	200.06
3763	188.91
3764	393.59
3765	898.350000000001
3766	638.38
3767	1308.77
3768	1370.32
3769	893.41
3770	568.25
3771	223.35
3772	995.429999999999
3773	1609.89
3774	535.689999999999
3775	254.01
3776	280.95
3777	2521.92000000001
3778	826.05
3779	467.960000000001
3780	1843.27000000001
3781	1369.13
3782	1407.77
3783	1237.95
3784	286.5
3785	1029.85
3786	703.870000000001
3787	1397.35
3788	508.79
3789	266.75
3790	106.9
3791	232.45
3792	1378.35
3793	481.77
3794	286.21
3795	351.51
3796	460.81
3797	441.85
3798	1778.00000000001
3799	553.27
3800	3585.04000000001
3801	689.33
3802	807.45
3803	1339.32
3804	2280.89
3805	1695.16
3806	1034.5
3807	876.950000000003
3808	895.799999999996
3809	511.79
3810	443.53
3811	663.979999999998
3812	121.15
3813	472.639999999999
3814	761.559999999998
3815	311.25
3816	1293.16
3817	492.95
3818	601.08
3819	1298.25
3820	661.010000000001
3821	428.35
3822	673.35
3823	833.590000000001
3824	972.150000000006
3825	939.16
3826	2009.61000000001
3827	1291.37
3828	227.5
3829	321.75
3830	894.14
3831	88.37
3832	1083.14
3833	572.2
3834	318.45
3835	221.76
3836	302.3
3837	314.3
3838	340.96
3839	539.68
3840	155.05
3841	1536.79999999999
3842	2087.02000000001
3843	820.710000000002
3844	723.06
3845	134.5
3846	973.100000000002
3847	968.889999999999
3848	101.1
3849	1115.96
3850	947.7
3851	188.47
3852	202.1
3853	457.35
3854	378.38
3855	773.580000000001
3856	423.7
3857	156.95
3858	1145.2
3859	333.4
3860	685.64
3861	105.72
3862	440.86
3863	58.95
3864	461.65
3865	139.81
3866	973.499999999998
3867	844.49
3868	432.37
3869	331.17
3870	295.41
3871	105.65
3872	598.28
3873	479.07
3874	889.989999999999
3875	303.86
3876	261.55
3877	983.86
3878	997.260000000001
3879	386.67
3880	799.450000000001
3881	212.59
3882	256.78
3883	393.999999999999
3884	359.71
3885	219.18
3886	602.97
3887	59.95
3888	1391.93
3889	766.200000000001
3890	203.7
3891	297.41
3892	932.57
3893	884.42
3894	173.4
3895	770.200000000001
3896	172.85
3897	331.33
3898	204.5
3899	1494.44000000001
3900	300.95
3901	228.85
3902	181.2
3903	314.3
3904	1360.23
3905	143.87
3906	189.85
3907	625.92
3908	170.68
3909	302.15
3910	306.16
3911	637.16
3912	324.69
3913	259.44
3914	437.45
3915	203.55
3916	671.46
3917	591.15
3918	326.02
3919	290.39
3920	392
3921	1322.77
3922	1327.72
3923	775.02
3924	379.76
3925	417.869999999999
3926	683.81
3927	1031.49
3928	770.000000000002
3929	1307.06
3930	897.42
3931	981.54
3932	938.699999999999
3933	871.75
3934	742.98
3935	697.4
3936	584.36
3937	991.700000000004
3938	1378.32
3939	555.8
3940	1891.75000000001
3941	596.37
3942	1011.76
3943	1163.82
3944	643.669999999999
3945	3383.49999999999
3946	196.35
3947	1799.92000000001
3948	1055.12000000001
3949	2217.16999999999
3950	1164.35
3951	2171.63
3952	1271.65
3953	1718.4
3954	1244.3
3955	283.1
3956	1477.62
3957	1130.19
3958	1303.45
3959	701.55
3960	799.450000000001
3961	6657.38999999999
3962	417.159999999999
3963	780.499999999999
3964	1900.4
3965	1033.91
3966	1451.25000000001
3967	557.26
3968	3145.44
3969	232.23
3970	572.85
3971	1524.89
3972	396.71
3973	1095.9
3974	718.32
3975	808.29
3976	653.350000000001
3977	882.250000000001
3978	1096.6
3979	581.509999999997
3980	751.69
3981	788.389999999999
3982	789.480000000002
3983	316.39
3984	799.559999999999
3985	864.699999999996
3986	513.049999999999
3987	908.12
3988	1163.62
3989	473.719999999999
3990	315.03
3991	242.36
3992	573.95
3993	932.259999999999
3994	729.760000000001
3995	164.95
3996	573.99
3997	243.3
3998	409.05
3999	370.9
4000	111
4001	2260.37
4002	315.37
4003	397.37
4004	1573.75000000001
4005	470.17
4006	1478.31
4007	447.52
4008	124.45
4009	1020.73
4010	493.45
4011	359.59
4012	377.37
4013	639
4014	572.5
4015	261.28
4016	3197.84
4017	1960.80000000001
4018	383.42
4019	424.1
4020	749.870000000001
4021	496.31
4022	3409
4023	2747.32
4024	786.64
4025	462.3
4026	2191.5
4027	361.07
4028	1292.95
4029	326.6
4030	358.54
4031	416.35
4032	1207.07
4033	62.05
4034	453.04
4035	5292.74999999995
4036	381.86
4037	598.73
4038	493.09
4039	141.07
4040	670.500000000001
4041	340.639999999999
4042	58
4043	1065.04
4044	673.99
4045	710.860000000001
4046	507.850000000001
4047	312.94
4048	636.27
4049	417.1
4050	1612.2
4051	691.920000000001
4052	287.49
4053	349.6
4054	769.300000000001
4055	2094.92000000001
4056	40.35
4057	760.42
4058	1126.27
4059	237.22
4060	557.439999999999
4061	766.370000000003
4062	113.55
4063	155.36
4064	181.35
4065	340.95
4066	103.75
4067	102.65
4068	365.49
4069	265.82
4070	282.81
4071	634.349999999998
4072	399.49
4073	163.8
4074	439.1
4075	137.21
4076	229.05
4077	169.24
4078	1097.74
4079	83.2
4080	605.32
4081	628.75
4082	843.51
4083	327.63
4084	267.04
4085	464.22
4086	78
4087	414.2
4088	194.55
4089	270.72
4090	102
4091	614.6
4092	539.81
4093	1652.87
4094	293.75
4095	617.93
4096	313.02
4097	347.35
4098	358.6
4099	28.2
4100	338.75
4101	116.95
4102	370.1
4103	259.8
4104	436.95
4105	597.35
4106	468.07
4107	309.25
4108	784.970000000001
4109	758.700000000001
4110	349.76
4111	580.55
4112	1326.45000000001
4113	843.7
4114	334.51
4115	2825.24999999999
4116	322.15
4117	427.99
4118	517.820000000001
4119	465.6
4120	524.589999999999
4121	67.42
4122	903.550000000001
4123	108.24
4124	390.77
4125	585.150000000001
4126	1551.77
4127	90.65
4128	243.47
4129	1244.7
4130	373.9
4131	477.6
4132	1287.6
4133	161.68
4134	577.79
4135	187.11
4136	235
4137	496.34
4138	919.030000000002
4139	163.64
4140	121.7
4141	805.500000000001
4142	1404.35
4143	592.55
4144	535.1
4145	501.35
4146	690.320000000001
4147	144.55
4148	241.1
4149	878.080000000002
4150	571.419999999997
4151	1183.84
4152	264.6
4153	1152.45
4154	215.31
4155	922.23
4156	94.96
4157	291.32
4158	605.9
4159	275.82
4160	1610.19
4161	680.350000000001
4162	341.82
4163	149.62
4164	888.800000000002
4165	348.47
4166	70.09
4167	86.8
4168	754.15
4169	71.95
4170	267.59
4171	159.99
4172	473.149999999999
4173	346.3
4174	59.15
4175	665.2
4176	1351.7
4177	274.34
4178	1200.05
4179	777.100000000002
4180	230.14
4181	268.8
4182	722.95
4183	1386.06
4184	257.84
4185	496.55
4186	148.05
4187	1104.5
4188	441.5
4189	433.2
4190	438.89
4191	1323.7
4192	1211.76
4193	448.02
4194	1097.45
4195	426.94
4196	460.75
4197	561.87
4198	156.35
4199	846.28
4200	343.55
4201	634.62
4202	298.45
4203	1649.54
4204	351.5
4205	147.01
4206	161.27
4207	442.07
4208	74.3
4209	2050.37000000001
4210	2476.71
4211	303.98
4212	54.15
4213	151.63
4214	1437.49
4215	43.85
4216	354.15
4217	496.37
4218	465.54
4219	440.149999999999
4220	478.719999999999
4221	184.4
4222	882.700000000001
4223	170.05
4224	344.4
4225	1604.00000000001
4226	882.540000000001
4227	767.040000000002
4228	472.38
4229	761.400000000001
4230	473.699999999999
4231	524.28
4232	331.9
4233	1033.49
4234	1246.11
4235	784.88
4236	3637.51999999999
4237	809.590000000001
4238	543.3
4239	1588.33
4240	621.13
4241	1574.39
4242	795.750000000001
4243	841.039999999998
4244	2380.88
4245	1429.47
4246	4721.53999999998
4247	1039.2
4248	1366.2
4249	2442.97
4250	459.97
4251	2305.19
4252	1288.70000000001
4253	840.4
4254	371.63
4255	1122.63
4256	45.4
4257	295.79
4258	258.68
4259	1270.18
4260	436.940000000001
4261	851.520000000003
4262	1089.35
4263	606.6
4264	644.970000000001
4265	430.800000000001
4266	1668.85
4267	822.269999999998
4268	1981.79
4269	425.85
4270	842.950000000001
4271	528.62
4272	132.6
4273	1260.62
4274	1010.58
4275	738.29
4276	1024.85
4277	1007.54
4278	167
4279	1108.3
4280	997.869999999997
4281	609.16
4282	465.749999999999
4283	756.900000000001
4284	1047
4285	175.35
4286	342.1
4287	1186.7
4288	1423.69
4289	1889.84
4290	758.37
4291	450.63
4292	560.499999999999
4293	232.04
4294	770.649999999998
4295	247.33
4296	373.82
4297	691.049999999999
4298	652.21
4299	305.92
4300	51.2
4301	63.5
4302	446.5
4303	357.35
4304	732
4305	444.71
4306	260.82
4307	1663.95
4308	189.3
4309	505.1
4310	405.55
4311	98.9000000000001
4312	1130.71
4313	769.159999999998
4314	308.87
4315	310.17
4316	327.3
4317	772.480000000001
4318	127.1
4319	345.15
4320	415.3
4321	688.569999999998
4322	55.9
4323	76.25
4324	891.319999999999
4325	189.1
4326	1531.51
4327	988.14
4328	296.05
4329	979.530000000001
4330	1538.17000000001
4331	1505.47
4332	566.67
4333	402.8
4334	291.26
4335	103.67
4336	79.6
4337	72.55
4338	614.69
4339	344.59
4340	551.549999999999
4341	1717.34
4342	82.9
4343	201.27
4344	1744.88
4345	121.56
4346	148.4
4347	1034.6
4348	1944.57
4349	531.05
4350	591.299999999999
4351	938.200000000001
4352	734.75
4353	1215.09
4354	3050.67
4355	1169.06
4356	308.76
4357	186.6
4358	341.5
4359	209.21
4360	717.87
4361	350.95
4362	225.7
4363	951.720000000001
4364	841.18
4365	1435.4
4366	547.35
4367	416.249999999999
4368	1254.31000000001
4369	1127.91
4370	1324.19
4371	634.16
4372	178.26
4373	527.95
4374	507.56
4375	881.399999999998
4376	855.099999999999
4377	988.42
4378	1411.85
4379	362.19
4380	834.98
4381	173.1
4382	185.73
4383	2956.3
4384	1519.22
4385	780.25
4386	1264.24999999999
4387	1130.65
4388	1170.37
4389	1290.46
4390	2930.82
4391	660.02
4392	982.210000000003
4393	469.299999999999
4394	1353.45
4395	880.8
4396	1516.59000000001
4397	382.149999999999
4398	945.700000000002
4399	1127.44
4400	629.19
4401	940.000000000004
4402	1219.73
4403	2032.13
4404	468.52
4405	1245.8
4406	181.65
4407	493.149999999999
4408	1617.3
4409	637.710000000001
4410	2058.75000000001
4411	572.8
4412	232.88
4413	1359.25
4414	1171.82
4415	479.39
4416	299.89
4417	501.03
4418	1169.7
4419	143.15
4420	2112.41
4421	126.17
4422	257.65
4423	2154.21000000001
4424	685.080000000001
4425	718.65
4426	456.5
4427	282.63
4428	333.79
4429	278.55
4430	259.8
4431	2308.1
4432	1145.2
4433	1481.77000000001
4434	1927.2
4435	825.759999999999
4436	165.37
4437	476.11
4438	675.9
4439	345.779999999999
4440	572.97
4441	234.2
4442	204.35
4443	1166.15
4444	217.38
4445	378.93
4446	300.75
4447	627.97
4448	1550.42
4449	246.8
4450	300.85
4451	141.93
4452	2665.35
4453	973.850000000002
4454	295.02
4455	781.05
4456	102.6
4457	398.32
4458	411.6
4459	248.15
4460	868.130000000002
4461	1260.39
4462	260.75
4463	347.06
4464	509.5
4465	101.75
4466	180.4
4467	348.54
4468	111.28
4469	112
4470	887.070000000002
4471	74.5
4472	313.82
4473	1284.19
4474	627.36
4475	777.25
4476	340.71
4477	388.75
4478	383.01
4479	838.28
4480	153.35
4481	776.150000000002
4482	1522.68
4483	91.45
4484	1265.57
4485	296.5
4486	364.87
4487	666.81
4488	195.04
4489	285.21
4490	500.6
4491	166.95
4492	274.62
4493	120.29
4494	858.4
4495	2249.95
4496	316.43
4497	834.5
4498	487.65
4499	376.15
4500	401.61
4501	178.3
4502	704.620000000001
4503	557.12
4504	360.9
4505	240.05
4506	348.85
4507	845.540000000003
4508	825.37
4509	375.45
4510	1526.17
4511	401.299999999999
4512	300.05
4513	150.17
4514	287.56
4515	775.67
4516	224.51
4517	709.1
4518	320.46
4519	512.719999999999
4520	275.15
4521	114.5
4522	1171.58
4523	300.1
4524	409.07
4525	583.95
4526	603.4
4527	1569.1
4528	63.64
4529	986.560000000005
4530	588.64
4531	522.350000000001
4532	774.710000000001
4533	3149.77999999999
4534	1599.78
4535	1201.52
4536	773.059999999999
4537	4378.25999999997
4538	1005.11
4539	788.030000000001
4540	488.850000000002
4541	348.7
4542	507.75
4543	532.25
4544	1432.52
4545	1850.51000000001
4546	431.74
4547	533.370000000001
4548	1207.1
4549	3104.56999999999
4550	4570.32999999999
4551	1943.52000000001
4552	737.450000000001
4553	455.85
4554	556.79
4555	1673.01
4556	984.239999999997
4557	1597.98
4558	127.68
4559	1186.54
4560	1988.50000000001
4561	565.89
4562	255.4
4563	635.31
4564	488.000000000001
4565	822.369999999997
4566	860.250000000001
4567	1312.14000000001
4568	2110.71
4569	2391.04000000001
4570	1960.74999999999
4571	615.599999999999
4572	1370.97
4573	117.11
4574	421.799999999999
4575	573.84
4576	532.9
4577	351.45
4578	471.11
4579	577.920000000002
4580	318.04
4581	988.600000000006
4582	2119.59000000001
4583	1916.07
4584	479.3
4585	465.939999999999
4586	1154.25
4587	152.65
4588	617.34
4589	267.12
4590	161.3
4591	613.63
4592	599.550000000002
4593	1896.91
4594	805.72
4595	209.9
4596	376.67
4597	1023.09
4598	219.12
4599	2141.18
4600	835.4
4601	372.5
4602	448.050000000001
4603	884.189999999999
4604	573.750000000001
4605	60.29
4606	757.4
4607	975.500000000001
4608	1217.66
4609	83.7
4610	342.55
4611	241.37
4612	705.05
4613	284.87
4614	1552.59
4615	640.1
4616	149.06
4617	183.2
4618	1186.49000000001
4619	150.37
4620	816.809999999998
4621	776.769999999999
4622	167.55
4623	522.99
4624	1237.19
4625	666.25
4626	942.7
4627	569
4628	319.01
4629	1311.25
4630	191.75
4631	2281.61000000001
4632	703.32
4633	241.55
4634	530.96
4635	636.149999999999
4636	523.85
4637	201.05
4638	106.76
4639	189.3
4640	499.999999999999
4641	488.230000000001
4642	242.15
4643	467.72
4644	1335.89
4645	368.95
4646	729.25
4647	466.39
4648	939.87
4649	149
4650	431.769999999999
4651	359.81
4652	196.6
4653	625.45
4654	168.99
4655	842.470000000001
4656	854.100000000001
4657	179.15
4658	536.609999999999
4659	695.9
4660	283.24
4661	185.38
4662	597.14
4663	216.05
4664	281.44
4665	544.5
4666	304.67
4667	534.479999999999
4668	422.9
4669	896.600000000002
4670	2298.18
4671	371.4
4672	307.82
4673	1374.8
4674	363.6
4675	142.77
4676	219.58
4677	1514.24
4678	511.35
4679	838.250000000001
4680	567.929999999999
4681	1421.45
4682	1210.72
4683	105.05
4684	439.05
4685	1123.78
4686	477.98
4687	225.37
4688	1841.42000000001
4689	108.85
4690	690.32
4691	533.6
4692	802.800000000002
4693	1334.59
4694	130.25
4695	206.12
4696	70.6
4697	295.65
4698	4107.77
4699	2498.36
4700	564.13
4701	3108.45
4702	1534.47
4703	1411.65000000001
4704	793.36
4705	1590.21
4706	1383.89000000001
4707	1203.56
4708	558.440000000001
4709	567.100000000002
4710	1539.85
4711	577.1
4712	485.32
4713	1265.97
4714	627.79
4715	225.72
4716	413.81
4717	558.57
4718	2509.81
4719	1629.98000000001
4720	549.41
4721	627.35
4722	1294.77
4723	560.55
4724	677.7
4725	2064.5
4726	1275.6
4727	1012.45
4728	1298.84
4729	982.749999999995
4730	1907.2
4731	647.35
4732	522.32
4733	611.34
4734	333.5
4735	1957.4
4736	1525.85000000001
4737	526.85
4738	307.6
4739	1077.9
4740	749.33
4741	525.35
4742	334.04
4743	1480.91
4744	1377.1
4745	1029.52
4746	647.6
4747	1209.3
4748	501.6
4749	345.51
4750	1481.16
4751	1853.5
4752	2218.74
4753	3637.20999999999
4754	1226.27
4755	589.5
4756	283.95
4757	186.35
4758	591.25
4759	106.5
4760	1306.35
4761	1737.9
4762	866.630000000001
4763	1414.09000000001
4764	451.26
4765	213.2
4766	507.600000000001
4767	860.07
4768	1257.88
4769	205.28
4770	1031.8
4771	964.93
4772	411.45
4773	1118.65
4774	2226.33
4775	954.900000000002
4776	924.890000000001
4777	250.59
4778	276.25
4779	1320.34
4780	606.480000000002
4781	530.550000000001
4782	901.970000000001
4783	934.800000000002
4784	474.53
4785	163.25
4786	599.930000000002
4787	145.05
4788	139.7
4789	377.25
4790	494.38
4791	186.51
4792	3297.55
4793	409.919999999999
4794	1348.13
4795	723.75
4796	83.05
4797	159.15
4798	530.050000000001
4799	363.51
4800	455.05
4801	256.5
4802	559.670000000001
4803	752.709999999999
4804	545.45
4805	66.29
4806	1215.24
4807	1271.32
4808	961.340000000003
4809	525.1
4810	1624.96000000001
4811	357.55
4812	60.75
4813	1602.01
4814	1008.57
4815	638.980000000001
4816	432.69
4817	546
4818	696.19
4819	369.15
4820	560.53
4821	1416.35
4822	501.8
4823	156.81
4824	421.06
4825	427.68
4826	547.500000000002
4827	526.73
4828	178.05
4829	299.57
4830	2074.98000000001
4831	1195.11
4832	877.950000000003
4833	1817.9
4834	1021.21
4835	1115.62
4836	139.3
4837	122.2
4838	1342.47
4839	236.5
4840	533.949999999999
4841	1741.15000000001
4842	1078.95
4843	339.75
4844	681.16
4845	195.85
4846	1465.02
4847	2233.50000000001
4848	663.490000000001
4849	665.86
4850	801.58
4851	2083.28
4852	220.93
4853	625.84
4854	549.379999999999
4855	1368.57
4856	2174.96
4857	2597.12
4858	1104.76
4859	90.65
4860	373.9
4861	550.74
4862	834.21
4863	1215.57
4864	868.43
4865	578
4866	764.839999999998
4867	177.6
4868	301.65
4869	496.299999999999
4870	511.65
4871	649.089999999999
4872	539.300000000002
4873	1010.4
4874	1116.9
4875	927.300000000002
4876	498.910000000002
4877	443.24
4878	346.78
4879	418.320000000001
4880	1266.42
4881	356.45
4882	812.7
4883	644.45
4884	752.65
4885	338.98
4886	624.499999999999
4887	666.45
4888	914.220000000002
4889	1598.48000000001
4890	308.84
4891	391.6
4892	603.85
4893	524.97
4894	577.800000000002
4895	544.57
4896	385.44
4897	260.5
4898	340.56
4899	538.259999999999
4900	295.15
4901	572.400000000002
4902	1104.6
4903	857.530000000001
4904	2038.26000000001
4905	859.700000000002
4906	1712.46
4907	165.15
4908	486.8
4909	574.700000000001
4910	932.420000000003
4911	728.150000000001
4912	230
4913	356.55
4914	734.94
4915	493.819999999999
4916	551.389999999999
4917	1161.2
4918	200
4919	1067.4
4920	786.599999999998
4921	1450.55
4922	638.059999999998
4923	461.850000000002
4924	819.299999999997
4925	439.049999999999
4926	796.83
4927	1291.22
4928	319.35
4929	975.65
4930	648.75
4931	1087.26
4932	831.599999999997
4933	1511.53000000001
4934	2385.50000000001
4935	335.22
4936	363.81
4937	219.01
4938	1385.51
4939	574.84
4940	1626.72
4941	289.9
4942	484.51
4943	195.28
4944	335.3
4945	1496.39
4946	1434.54000000001
4947	966.51
4948	708.320000000001
4949	2626.49000000001
4950	1179.79
4951	1056.81
4952	1152.15
4953	2603.11999999999
4954	125.8
4955	637.9
4956	244.75
4957	1019.3
4958	245.86
4959	176.65
4960	677.6
4961	429.7
4962	590.310000000001
4963	1186.8
4964	644.61
4965	623.1
4966	138.92
4967	866.610000000001
4968	270.8
4969	1200.6
4970	637.75
4971	414.5
4972	186.1
4973	1874.48
4974	865.019999999999
4975	693.65
4976	593.45
4977	513.6
4978	1073.6
4979	169.83
4980	338.6
4981	156.77
4982	1108.6
4983	1030
4984	1246.87
4985	962.750000000002
4986	750.2
4987	1019.53
4988	1523.2
4989	818.690000000002
4990	1043.99
4991	6026.09999999997
4992	653.84
4993	593.02
4994	3224.55999999997
4995	167.05
4996	2927.82999999999
4997	922.46
4998	893.800000000003
4999	565.21
5000	657.52
5001	280.39
5002	1486.51
5003	2315.34000000001
5004	832.720000000002
5005	597.010000000002
5006	1846.76
5007	601.9
5008	748.220000000001
5009	521.7
5010	1451.37
5011	2341.81
5012	789.65
5013	589.300000000001
5014	129.2
5015	812.85
5016	324.25
5017	619.200000000001
5018	1128.3
5019	909.35
5020	1605.78
5021	2194.89
5022	774.000000000001
5023	326.65
5024	308.05
5025	368.05
5026	715
5027	1477.43999999999
5028	430.24
5029	396.76
5030	2386.55000000001
5031	502.54
5032	649.74
5033	358.65
5034	207.65
5035	221.05
5036	624.74
5037	634.49
5038	140.82
5039	2841.58999999999
5040	133.01
5041	1084.77
5042	447.55
5043	659.559999999999
5044	1051.19
5045	1942.96
5046	930.200000000002
5047	1615.83
5048	436.719999999999
5049	1154.05
5050	504.249999999999
5051	416.849999999999
5052	543.809999999999
5053	918.979999999995
5054	986.520000000001
5055	1230.61
5056	158.37
5057	906.4
5058	1377.7
5059	359.12
5060	498.549999999999
5061	1177.88
5062	609.3
5063	600.01
5064	454.450000000001
5065	351.79
5066	669.540000000001
5067	2215.84
5068	132.7
5069	845.02
5070	1814.33000000001
5071	1173.21
5072	812.310000000001
5073	979.200000000002
5074	446.87
5075	541.05
5076	367.92
5077	488.36
5078	330.72
5079	2722.00000000003
5080	668.57
5081	487.049999999999
5082	1493.15
5083	1297.91
5084	2174.73000000001
5085	3016.18999999997
5086	1465
5087	546.749999999999
5088	686.899999999999
5089	85.6
5090	2588.61
5091	966.300000000001
5092	1090.77
5093	659.14
5094	667.140000000002
5095	952.010000000002
5096	1173.81
5097	1882.31
5098	548.1
5099	581.87
5100	491.299999999999
5101	1436.51000000001
5102	552.419999999999
5103	655.46
5104	640.859999999998
5105	618.46
5106	262.05
5107	219.15
5108	243.25
5109	391.28
5110	452.64
5111	2777.90000000001
5112	299.55
5113	1945.09999999999
5114	865.200000000002
5115	344.68
5116	1235.15
5117	1193.16
5118	208.25
5119	466.6
5120	446.499999999999
5121	797.000000000003
5122	614.04
5123	491.42
5124	860.100000000001
5125	1950.32000000001
5126	914.630000000001
5127	4031.67999999998
5128	1411.59
5129	656.800000000002
5130	1134.15
5131	1338.9
5132	542.92
5133	801.170000000001
5134	917.400000000001
5135	275.02
5136	241.05
5137	1029.07
5138	2657.89999999999
5139	1274.7
5140	3017.19999999999
5141	405.620000000001
5142	1665.74
5143	1196.52
5144	1253.46
5145	546.9
5146	886.67
5147	1881.5
5148	1423.05
5149	306.5
5150	1814.04000000001
5151	517.5
5152	4447.73999999999
5153	311.62
5154	336.06
5155	9894.69
5156	576.46
5157	577.61
5158	706.000000000002
5159	884.780000000002
5160	281.11
5161	983.799999999999
5162	400.17
5163	261.2
5164	820.320000000001
5165	243.9
5166	3272.35999999998
5167	321.75
5168	220.4
5169	730.769999999998
5170	459
5171	281.519999999999
5172	849.400000000003
5173	642.169999999999
5174	776.790000000002
5175	1041.61
5176	1410.3
5177	948.440000000001
5178	1627.15
5179	418
5180	3551.01000000001
5181	722.550000000001
5182	829.42
5183	1189.97
5184	919.200000000002
5185	508.100000000001
5186	1068.15
5187	817.65
5188	888.050000000001
5189	492.630000000001
5190	814.62
5191	864.040000000001
5192	542.950000000002
5193	1395.46
5194	3479.84999999998
5195	476.750000000001
5196	2355.38
5197	286.1
5198	654.94
5199	526
5200	420.669999999999
5201	2460.37999999999
5202	614.93
5203	908.100000000003
5204	1319.75
5205	359.58
5206	682.77
5207	733.66
5208	340.88
5209	789.91
5210	211.7
5211	498.55
5212	931.050000000003
5213	691.420000000001
5214	505.199999999999
5215	839.150000000001
5216	381.84
5217	540.8
5218	435.99
5219	663.92
5220	980.15
5221	209.81
5222	379.41
5223	1012.47
5224	972.000000000004
5225	1580.02
5226	447.87
5227	909.550000000001
5228	289.75
5229	1474.67
5230	130.27
5231	984.930000000001
5232	92.54
5233	965.690000000001
5234	537.959999999999
5235	450.95
5236	229.15
5237	1491.49
5238	1474.09000000001
5239	303.05
5240	1266.45
5241	1753.55
5242	1949.65000000001
5243	187.83
5244	53.55
5245	1320.78
5246	1053.08
5247	564.14
5248	670.51
5249	260.82
5250	111.1
5251	746.100000000001
5252	648.399999999998
5253	1561.46000000001
5254	1577.93999999999
5255	339.47
5256	168.45
5257	256.89
5258	621.49
5259	1655.22999999999
5260	646.08
5261	984.250000000001
5262	1192.41999999999
5263	841.740000000001
5264	821.950000000003
5265	1164.27
5266	1392.12
5267	341.79
5268	255.95
5269	320.17
5270	241.74
5271	602.680000000002
5272	438.85
5273	860.34
5274	677.700000000002
5275	315.27
5276	364.52
5277	276.97
5278	760.430000000002
5279	900.56
5280	408.199999999999
5281	1693.97
5282	145.6
5283	346.73
5284	1326.35
5285	814.050000000001
5286	240.25
5287	1211.62
5288	249.48
5289	639.65
5290	415.46
5291	555.37
5292	508.15
5293	287.82
5294	82.85
5295	432.19
5296	1000.14
5297	397.7
5298	1253.49
5299	768.799999999999
5300	354.66
5301	825.65
5302	1095.32
5303	604.09
5304	1176.66
5305	1071.37
5306	1582.75
5307	528.300000000001
5308	664.049999999999
5309	936.500000000004
5310	3112.23999999998
5311	1775.16000000001
5312	1003.25
5313	542.4
5314	541.240000000001
5315	663.670000000001
5316	704.75
5317	439.419999999999
5318	1740.46
5319	1703.88
5320	418.939999999999
5321	1214.82
5322	698.2
5323	526.349999999999
5324	617.99
5325	330.45
5326	465.54
5327	517.51
5328	1181.02
5329	404.789999999999
5330	339.56
5331	1546.95
5332	1344.25
5333	561.610000000002
5334	1781.70000000001
5335	573.640000000002
5336	1252.37
5337	885.789999999999
5338	1134.87
5339	266.84
5340	1297.12
5341	436.400000000001
5342	422.75
5343	700.42
5344	906.130000000001
5345	543.249999999999
5346	515.15
5347	1220.78
5348	499.36
5349	1167.38000000001
5350	1253.03
5351	289.95
5352	63.3
5353	1786.46000000001
5354	611.669999999999
5355	889.660000000001
5356	400.52
5357	369.65
5358	733.350000000001
5359	395.85
5360	1854.12
5361	404.17
5362	348.69
5363	318.72
5364	281.75
5365	3782.09999999999
5366	2064.2
5367	1343.59
5368	666.129999999999
5369	1111.7
5370	1186.89
5371	1853.04000000001
5372	938.360000000001
5373	536.149999999999
5374	173.03
5375	985.81
5376	3442.67
5377	378.57
5378	1827.68000000001
5379	943.05
5380	661.449999999997
5381	421.25
5382	491.709999999999
5383	1559.2
5384	1152.85
5385	510.61
5386	543.59
5387	400.52
5388	806.790000000001
5389	482.349999999999
5390	367.47
5391	280.82
5392	249.25
5393	347.34
5394	506.82
5395	1267.75
5396	644.3
5397	541.459999999999
5398	547.359999999999
5399	295.4
5400	129.75
5401	3866.41999999999
5402	464.54
5403	1263.95
5404	394.8
5405	3327.67
5406	1174.33
5407	198.15
5408	761.309999999997
5409	627.549999999998
5410	2330.7
5411	600.42
5412	133.23
5413	629.100000000001
5414	1199.14
5415	695.81
5416	226.41
5417	922.120000000003
5418	733.98
5419	658.35
5420	105.66
5421	87.62
5422	94.49
5423	532.75
5424	736.48
5425	289.97
5426	422.44
5427	837.900000000001
5428	983.74
5429	189.24
5430	847.87
5431	651.250000000001
5432	1245.4
5433	526.63
5434	666.72
5435	212
5436	435.15
5437	3767.82000000001
5438	134.46
5439	1417.49
5440	1509.14
5441	1404.3
5442	270.65
5443	422.25
5444	857.509999999999
5445	286.51
5446	645.2
5447	1642.8
5448	364.81
5449	133.45
5450	168.85
5451	648.12
5452	1167.45
5453	1408.12
5454	201.34
5455	538.37
5456	684.559999999999
5457	656.67
5458	403.6
5459	232.37
5460	523.84
5461	745.300000000001
